,onset,offset,story,word,lemma,PoS_tag_full
5024,153.58,154.36,bronx,environment,environment,NN
5025,154.42,154.6,bronx,that,that,IN
5026,154.62,155.08,bronx,triggers,trigger,NNS
5027,155.08,155.28,bronx,it,it,PRP
5028,155.75,155.85,bronx,in,in,IN
5029,155.849999,155.999999,bronx,other,other,JJ
5030,156.0,156.36,bronx,words,word,NNS
5031,156.74,156.87,bronx,are,be,VBP
5032,156.87,156.97,bronx,the,the,DT
5033,156.969999,157.449999,bronx,bronx,Bronx,NNP
5034,157.45,157.79999999999998,bronx,guys,guy,NNS
5035,157.799999,157.94999900000002,bronx,like,like,IN
5036,157.96,158.32000000000002,bronx,mutarelli,,
5037,158.509999,158.919999,bronx,tough,tough,JJ
5038,159.139999,159.48999899999998,bronx,because,because,IN
5039,159.49,159.63,bronx,they,they,PRP
5040,159.63,159.78,bronx,live,live,JJ
5041,159.78,159.88,bronx,in,in,IN
5042,159.889999,159.979999,bronx,the,the,DT
5043,159.98,160.31,bronx,bronx,Bronx,NNP
5044,161.190001,161.350001,bronx,or,or,CC
5045,161.35,161.44,bronx,are,be,VBP
5046,161.440001,161.600001,bronx,they,they,PRP
5047,161.629999,161.799999,bronx,tough,tough,JJ
5048,161.799999,162.149999,bronx,because,because,IN
5049,162.15,162.43,bronx,they,they,PRP
5050,162.459999,163.029999,bronx,inherit,inherit,NN
5051,163.049999,163.269999,bronx,some,some,DT
5052,163.279999,163.519999,bronx,sort,sort,NN
5053,163.52,163.69,bronx,of,of,IN
5054,164.49,164.60000000000002,bronx,toughness,toughness,NN
5055,164.64,165.17999999999998,bronx,inherent,inherent,NN
5056,165.18,165.5,bronx,toughness,toughness,NN
5057,165.55,165.77,bronx,from,from,IN
5058,165.77,166.05,bronx,their,their,PRP$
5059,166.25,166.54,bronx,tough,tough,JJ
5060,166.54,166.84,bronx,bronx,Bronx,NNP
5061,166.92,167.33999999999995,bronx,parents,parent,NNS
5062,167.75,167.89,bronx,that,that,IN
5063,167.89,167.94,bronx,is,be,VBZ
5064,167.99,168.19,bronx,then,then,RB
5065,168.22,168.86,bronx,triggered,trigger,VBN
5066,169.17,169.35,bronx,by,by,IN
5067,169.35,169.54,bronx,their,their,PRP$
5068,169.57,169.88,bronx,tough,tough,JJ
5069,169.88,170.26999999999998,bronx,bronx,Bronx,NNP
5070,170.309999,170.85999900000002,bronx,neighborhoods,neighborhoods,NNS
5071,171.88,171.95,bronx,and,and,CC
5072,172.1,172.72,bronx,conversely,conversely,RB
5073,173.51,173.92,bronx,why,why,WRB
5074,174.09,174.27,bronx,am,be,VBP
5075,174.309999,174.929999,bronx,i,I,PRP
5076,175.42,175.54999999999998,bronx,a,a,DT
5077,175.549999,175.869999,bronx,wimp,wimp,NN
5078,176.99,177.14,bronx,is,be,VBZ
5079,177.139999,177.259999,bronx,it,it,PRP
5080,177.259999,177.809999,bronx,nature,nature,NN
5081,178.029999,178.219999,bronx,is,be,VBZ
5082,178.219999,178.349999,bronx,it,it,PRP
5083,178.35,178.91,bronx,nurture,nurture,NN
5084,180.17,180.37,bronx,i,I,PRP
5085,180.38,180.58,bronx,need,need,NN
5086,180.59,180.73,bronx,to,to,TO
5087,180.73,181.08,bronx,know,know,VB
5088,183.02,183.44,bronx,so,so,RB
5089,184.56,184.58,bronx,we’re,we're,NN
5090,184.58,185.04,bronx,running,run,VBG
5091,185.5,185.69,bronx,we’re,we're,NN
5092,185.7,186.09,bronx,running,run,VBG
5093,186.09,186.2,bronx,in,in,IN
5094,186.2,186.45,bronx,this,this,DT
5095,186.45,186.79,bronx,race,race,NN
5096,187.37,187.77,bronx,and,and,CC
5097,189.23,189.36,bronx,the,the,DT
5098,189.36,189.57,bronx,one,one,CD
5099,189.57,189.74,bronx,thing,thing,NN
5100,189.74,189.81,bronx,you’ve,you've,NN
5101,189.83,189.96,bronx,got,get,VBD
5102,189.96,190.04,bronx,to,to,TO
5103,190.04,190.46,bronx,know,know,VB
5104,190.52,190.88,bronx,is,be,VBZ
5105,190.96,191.13,bronx,my,my,PRP$
5106,191.13,191.56,bronx,parents,parent,NNS
5107,191.599999,191.929999,bronx,didn’t,didn't,NN
5108,192.74,193.15,bronx,follow,follow,VB
5109,193.15,193.61,bronx,my,my,PRP$
5110,193.86,194.24,bronx,athletic,athletic,JJ
5111,194.24,194.67,bronx,career,career,NN
5112,194.679999,194.869999,bronx,all,all,DT
5113,194.87,195.06,bronx,that,that,IN
5114,195.059999,195.539999,bronx,closely,closely,RB
5115,195.549999,196.069999,bronx,although,although,IN
5116,196.469999,196.579999,bronx,a,a,DT
5117,196.58,196.75,bronx,few,few,JJ
5118,196.75,196.96,bronx,weeks,weeks,NNS
5119,196.959999,197.609999,bronx,before,before,IN
5120,197.82,198.07,bronx,there,there,RB
5121,198.07,198.2,bronx,was,be,VBD
5122,198.23,198.34,bronx,an,an,DT
5123,198.34,198.85,bronx,exception,exception,NN
5124,198.85,199.01,bronx,my,my,PRP$
5125,199.01,199.29,bronx,mom,mom,NN
5126,199.29,199.67,bronx,drove,drive,NN
5127,199.67,199.94,bronx,me,me,PRP
5128,200.26,200.4,bronx,to,to,TO
5129,200.4,200.91,bronx,another,another,DT
5130,200.91,201.36,bronx,race,race,NN
5131,201.41,201.58,bronx,in,in,IN
5132,201.58,201.67,bronx,the,the,DT
5133,201.67,202.23,bronx,bronx,Bronx,NNP
5134,202.8,203.15,bronx,and,and,CC
5135,203.44,203.61,bronx,that,that,IN
5136,203.61,203.74,bronx,was,be,VBD
5137,203.77,203.92,bronx,kind,kind,NN
5138,203.92,204.06,bronx,of,of,IN
5139,204.06,204.77,bronx,unusual,unusual,JJ
5140,205.11,205.3,bronx,and,and,CC
5141,205.3,205.44,bronx,i’d,,
5142,205.45,205.66,bronx,had,have,VBD
5143,205.66,205.77,bronx,an,an,DT
5144,205.78,206.08,bronx,off,off,IN
5145,206.08,206.34,bronx,day,day,NN
5146,206.34,206.45,bronx,and,and,CC
5147,206.45,206.58,bronx,i,I,PRP
5148,206.63,207.0,bronx,finished,finish,VBN
5149,207.0,207.25,bronx,sort,sort,NN
5150,207.25,207.42,bronx,of,of,IN
5151,207.429999,207.719999,bronx,mid,mid,NN
5152,207.75,208.35,bronx,pack,pack,NN
5153,208.54,208.68,bronx,and,and,CC
5154,208.679999,208.779999,bronx,as,as,IN
5155,208.78,209.01,bronx,she’s,she's,NN
5156,209.02,209.54,bronx,driving,drive,VBG
5157,209.54,209.73,bronx,me,me,PRP
5158,209.74,210.16,bronx,home,home,NN
5159,210.19,210.74,bronx,afterwards,afterwards,NNS
5160,210.74,210.88,bronx,she,she,PRP
5161,210.88,211.09,bronx,turned,turn,VBD
5162,211.099999,211.209999,bronx,to,to,TO
5163,211.21,211.43,bronx,me,me,PRP
5164,211.44,211.58,bronx,and,and,CC
5165,211.58,211.73,bronx,she,she,PRP
5166,211.73,212.03,bronx,said,say,VBD
5167,212.509999,212.629999,bronx,you,you,PRP
5168,212.63,212.93,bronx,know,know,VB
5169,213.24,213.45,bronx,i,I,PRP
5170,213.45,213.84,bronx,thought,think,NN
5171,214.719999,214.849999,bronx,you,you,PRP
5172,214.85,214.98,bronx,were,be,VBD
5173,214.98,215.36,bronx,supposed,suppose,VBN
5174,215.369999,215.479999,bronx,to,to,TO
5175,215.49,215.64,bronx,be,be,VB
5176,215.68,216.0,bronx,good,good,JJ
5177,217.82,217.86,bronx,and,and,CC
5178,218.03,218.23,bronx,that,that,IN
5179,218.25,218.97,bronx,really,really,RB
5180,220.46,220.48,bronx,it,it,PRP
5181,220.48,220.53,bronx,hurt,hurt,NN
5182,220.53,220.74,bronx,me,me,PRP
5183,221.82,222.09,bronx,although,although,IN
5184,222.09,222.15,bronx,i,I,PRP
5185,222.15,222.32,bronx,could,could,MD
5186,222.33,222.47,bronx,see,see,VB
5187,222.47,222.62,bronx,that,that,IN
5188,222.62,222.72,bronx,as,as,IN
5189,222.72,223.08,bronx,soon,soon,RB
5190,223.08,223.17,bronx,as,as,IN
5191,223.17,223.38,bronx,she,she,PRP
5192,223.39,223.8,bronx,said,say,VBD
5193,223.8,224.03,bronx,it,it,PRP
5194,224.11,224.7,bronx,she,she,PRP
5195,224.74,225.3,bronx,regretted,regret,VBN
5196,225.3,225.46,bronx,it,it,PRP
5197,225.79,225.96,bronx,so,so,RB
5198,225.96,226.12,bronx,then,then,RB
5199,226.12,226.29,bronx,she,she,PRP
5200,226.29,226.5,bronx,turned,turn,VBD
5201,226.5,226.56,bronx,to,to,TO
5202,226.559999,226.679999,bronx,me,me,PRP
5203,,,bronx,and,and,CC
5204,226.77,226.83,bronx,she,she,PRP
5205,226.849999,227.049999,bronx,said,say,VBD
5206,227.05,227.49,bronx,okay,okay,NN
5207,227.78,227.91,bronx,we’re,we're,NN
5208,227.91,228.22,bronx,taking,take,VBG
5209,228.219999,228.299999,bronx,a,a,DT
5210,228.32,228.83,bronx,detour,detour,NN
5211,228.88,229.05,bronx,i’m,,
5212,229.049999,229.12999900000003,bronx,going,go,VBG
5213,229.13,229.22,bronx,to,to,TO
5214,229.219999,229.549999,bronx,show,show,NN
5215,229.549999,229.769999,bronx,you,you,PRP
5216,229.77,229.96,bronx,where,where,WRB
5217,229.96,230.1,bronx,i,I,PRP
5218,230.139999,230.429999,bronx,grew,grow,VBD
5219,230.429999,230.689999,bronx,up,up,RB
5220,230.74,230.88,bronx,the,the,DT
5221,230.88,231.34,bronx,apartment,apartment,NN
5222,231.339999,231.739999,bronx,house,house,NN
5223,232.029999,232.299999,bronx,where,where,WRB
5224,232.299999,232.419999,bronx,i,I,PRP
5225,232.42,232.64,bronx,grew,grow,VBD
5226,232.639999,232.879999,bronx,up,up,RB
5227,232.889999,233.079999,bronx,in,in,IN
5228,233.08,233.15,bronx,the,the,DT
5229,233.15,233.67,bronx,bronx,Bronx,NNP
5230,234.73,234.89,bronx,and,and,CC
5231,234.89,235.0,bronx,i,I,PRP
5232,235.03,235.29,bronx,think,think,NN
5233,235.34,235.62,bronx,why,why,WRB
5234,235.62,235.79,bronx,she,she,PRP
5235,235.83,236.01,bronx,did,do,VBD
5236,236.01,236.19,bronx,that,that,IN
5237,236.19,236.36,bronx,is,be,VBZ
5238,236.44,236.65,bronx,i’m,,
5239,236.7,236.91,bronx,i’m,,
5240,237.6,237.87,bronx,18,,
5241,237.87,237.9,bronx,years,years,NNS
5242,237.9,238.07,bronx,old,old,JJ
5243,238.3,238.48,bronx,i’m,,
5244,238.48,238.79,bronx,about,about,IN
5245,238.79,239.05,bronx,to,to,TO
5246,239.49,239.94,bronx,leave,leave,VB
5247,240.08,240.23,bronx,for,for,IN
5248,240.23,240.68,bronx,college,college,NN
5249,240.68,240.8,bronx,i’m,,
5250,240.8,240.87,bronx,a,a,DT
5251,240.87,241.34,bronx,senior,senior,JJ
5252,241.36,241.5,bronx,in,in,IN
5253,241.5,241.69,bronx,high,high,JJ
5254,241.69,242.04,bronx,school,school,NN
5255,242.29,242.44,bronx,and,and,CC
5256,242.44,242.53,bronx,i,I,PRP
5257,242.58,242.76,bronx,think,think,NN
5258,242.76,242.91,bronx,she,she,PRP
5259,242.91,243.27,bronx,wanted,want,VBD
5260,243.29,243.59,bronx,to,to,TO
5261,244.07,244.35,bronx,let,let,VB
5262,244.349999,244.519999,bronx,me,me,PRP
5263,244.52,244.98,bronx,know,know,VB
5264,245.01,245.12,bronx,she,she,PRP
5265,245.12,245.35,bronx,wanted,want,VBD
5266,245.36,245.47000000000003,bronx,to,to,TO
5267,245.469999,245.899999,bronx,show,show,NN
5268,245.91,246.13,bronx,me,me,PRP
5269,246.13,246.36,bronx,that,that,IN
5270,246.99,247.38,bronx,she,she,PRP
5271,247.389999,247.609999,bronx,had,have,VBD
5272,247.62,248.02,bronx,fought,fight,NN
5273,248.03,248.18,bronx,to,to,TO
5274,248.179999,248.399999,bronx,get,get,VB
5275,248.4,248.7,bronx,out,out,IN
5276,248.7,248.86,bronx,of,of,IN
5277,249.08,249.3,bronx,her,her,PRP$
5278,249.32,249.96,bronx,neighborhood,neighborhood,NN
5279,249.99,250.19,bronx,and,and,CC
5280,250.209999,250.419999,bronx,out,out,IN
5281,250.42,250.57,bronx,of,of,IN
5282,250.609999,250.739999,bronx,the,the,DT
5283,250.74,251.24,bronx,working,work,VBG
5284,251.24,251.52,bronx,class,class,NN
5285,251.549999,252.079999,bronx,poverty,poverty,NN
5286,252.139999,252.379999,bronx,she,she,PRP
5287,252.39,252.57,bronx,grew,grow,VBD
5288,252.57,252.75,bronx,up,up,RB
5289,252.75,252.99,bronx,with,with,IN
5290,253.48,253.66,bronx,and,and,CC
5291,253.66,253.83,bronx,that,that,IN
5292,253.83,254.13,bronx,you,you,PRP
5293,254.21,254.45,bronx,have,have,VB
5294,254.45,254.58,bronx,to,to,TO
5295,254.58,254.96,bronx,fight,fight,NN
5296,255.18,255.37,bronx,in,in,IN
5297,255.37,255.55,bronx,this,this,DT
5298,255.55,255.79,bronx,life,life,NN
5299,257.15,258.06,bronx,especially,especially,RB
5300,258.5,258.65,bronx,if,if,IN
5301,258.68,258.79,bronx,you,you,PRP
5302,258.79,258.99,bronx,want,want,NN
5303,258.99,259.04,bronx,to,to,TO
5304,259.05,259.19,bronx,be,be,VB
5305,259.19,259.5,bronx,good,good,JJ
5306,259.5,259.64,bronx,at,at,IN
5307,259.64,260.04,bronx,something,something,NN
5308,261.57,261.72,bronx,so,so,RB
5309,261.719999,261.909999,bronx,this,this,DT
5310,261.91,262.43,bronx,apartment,apartment,NN
5311,262.429999,262.669999,bronx,house,house,NN
5312,262.67,262.86,bronx,she’s,she's,NN
5313,262.86,263.21000000000004,bronx,taking,take,VBG
5314,263.21,263.29999999999995,bronx,me,me,PRP
5315,263.3,263.5,bronx,to,to,TO
5316,263.5,263.71,bronx,she,she,PRP
5317,263.71,263.87,bronx,has,have,VBZ
5318,263.87,264.04,bronx,these,these,DT
5319,264.05,264.25,bronx,like,like,IN
5320,264.309999,264.889999,bronx,beautiful,beautiful,NN
5321,264.889999,265.409999,bronx,childhood,childhood,NN
5322,265.42,265.84000000000003,bronx,memories,memories,NNS
5323,266.42,266.58000000000004,bronx,of,of,IN
5324,266.589999,266.899999,bronx,being,be,VBG
5325,266.9,266.97,bronx,a,a,DT
5326,266.99,267.40000000000003,bronx,girl,girl,NN
5327,267.4,267.57,bronx,it’s,it's,NN
5328,267.57,267.74,bronx,on,on,IN
5329,267.74,267.82,bronx,a,a,DT
5330,267.82,268.38,bronx,hill,hill,NN
5331,268.389999,268.579999,bronx,near,near,IN
5332,268.58,268.91,bronx,yankee,Yankee,NN
5333,268.91,269.45000000000005,bronx,stadium,stadium,NN
5334,269.449999,269.599999,bronx,and,and,CC
5335,269.609999,269.82999900000004,bronx,she,she,PRP
5336,269.83,269.86,bronx,and,and,CC
5337,269.889999,270.029999,bronx,her,her,PRP$
5338,270.029999,270.439999,bronx,friends,friends,NNS
5339,270.440001,270.620001,bronx,used,use,VBN
5340,270.64,270.78,bronx,to,to,TO
5341,270.78,271.19,bronx,sleigh,sleigh,NN
5342,271.19,271.56,bronx,ride,ride,NN
5343,271.57,271.78,bronx,in,in,IN
5344,271.78,272.23999999999995,bronx,winter,winter,NN
5345,272.74,273.04,bronx,down,down,RB
5346,273.04,273.15000000000003,bronx,the,the,DT
5347,273.15,273.47,bronx,hill,hill,NN
5348,273.48,273.82,bronx,all,all,DT
5349,273.83,273.95,bronx,the,the,DT
5350,273.95,274.44,bronx,way,way,NN
5351,274.56,274.71,bronx,to,to,TO
5352,274.71,274.83,bronx,the,the,DT
5353,274.83,275.24,bronx,river,river,NN
5354,275.84,275.98,bronx,and,and,CC
5355,275.98,276.11,bronx,in,in,IN
5356,276.15,276.73999999999995,bronx,summer,summer,NN
5357,277.13,277.31,bronx,her,her,PRP$
5358,277.31,277.76,bronx,dad,dad,NN
5359,277.76,277.93,bronx,would,would,MD
5360,277.93,278.19,bronx,take,take,VB
5361,278.19,278.35,bronx,her,her,PRP$
5362,,,bronx,and,and,CC
5363,278.46,278.52,bronx,her,her,PRP$
5364,278.52,278.81,bronx,friends,friends,NNS
5365,278.84,279.04999999999995,bronx,up,up,RB
5366,279.05,279.19,bronx,to,to,TO
5367,279.19,279.32,bronx,the,the,DT
5368,279.32,279.62,bronx,roof,roof,NN
5369,279.92,280.12,bronx,at,at,IN
5370,280.12,280.45,bronx,night,night,NN
5371,280.889999,281.049999,bronx,and,and,CC
5372,281.05,281.19,bronx,he’d,he'd,NN
5373,281.19,281.48,bronx,shoot,shoot,NN
5374,281.48,281.68,bronx,off,off,IN
5375,281.7,282.28,bronx,fireworks,fireworks,NNS
5376,282.889999,283.179999,bronx,over,over,IN
5377,283.179999,283.329999,bronx,the,the,DT
5378,283.33,283.69,bronx,city,city,NN
5379,285.08,285.22,bronx,but,but,CC
5380,285.219999,285.409999,bronx,that,that,IN
5381,285.41,285.53000000000003,bronx,was,be,VBD
5382,285.53,286.28,bronx,before,before,IN
5383,286.539999,286.69999900000005,bronx,the,the,DT
5384,286.699999,287.509999,bronx,expressways,expressways,NNS
5385,,,bronx,came,come,VBD
5386,288.0,288.18,bronx,and,and,CC
5387,288.18,288.57,bronx,just,just,RB
5388,288.869999,289.08999900000003,bronx,just,just,RB
5389,289.21,289.97,bronx,mutilated,mutilate,VBN
5390,290.26,290.4,bronx,the,the,DT
5391,290.4,290.7,bronx,neighborhood,neighborhood,NN
5392,291.76,291.97,bronx,so,so,RB
5393,291.97,292.20000000000005,bronx,she,she,PRP
5394,292.2,292.61,bronx,knows,know,NNS
5395,293.63,293.87,bronx,it’s,it's,NN
5396,293.87,294.13,bronx,gone,go,VBN
5397,294.13,294.67,bronx,downhill,downhill,NN
5398,294.67,294.86,bronx,but,but,CC
5399,294.86,295.03000000000003,bronx,she,she,PRP
5400,295.03,295.27,bronx,doesn’t,doesn't,NN
5401,295.3,295.53000000000003,bronx,know,know,VB
5402,295.53,295.75,bronx,how,how,WRB
5403,295.75,296.23,bronx,much,much,JJ
5404,296.72,296.88000000000005,bronx,she,she,PRP
5405,296.889999,297.299999,bronx,drives,drive,NNS
5406,297.3,297.54,bronx,around,around,IN
5407,297.54,297.62,bronx,a,a,DT
5408,297.639999,298.179999,bronx,corner,corner,NN
5409,298.21,298.37,bronx,and,and,CC
5410,298.37,298.56,bronx,she,she,PRP
5411,298.559999,298.96999900000003,bronx,pulls,pull,NNS
5412,298.99,299.17,bronx,up,up,RB
5413,299.78,299.94,bronx,at,at,IN
5414,299.94,300.04,bronx,the,the,DT
5415,300.04,300.47,bronx,curb,curb,NN
5416,300.84,300.86,bronx,in,in,IN
5417,300.86,301.03000000000003,bronx,front,front,NN
5418,301.03,301.2,bronx,of,of,IN
5419,301.2,301.41,bronx,this,this,DT
5420,301.469999,301.99999899999995,bronx,apartment,apartment,NN
5421,302.0,302.29,bronx,house,house,NN
5422,302.96,303.15,bronx,this,this,DT
5423,303.15,303.44,bronx,place,place,NN
5424,303.44,303.54,bronx,that,that,IN
5425,303.559999,303.759999,bronx,has,have,VBZ
5426,303.77,304.17,bronx,all,all,DT
5427,304.17,304.27000000000004,bronx,of,of,IN
5428,304.27,304.39,bronx,her,her,PRP$
5429,304.389999,304.859999,bronx,childhood,childhood,NN
5430,304.859999,305.319999,bronx,memories,memories,NNS
5431,306.449999,306.669999,bronx,and,and,CC
5432,306.67,306.8,bronx,we,we,PRP
5433,306.8,307.2,bronx,look,look,NN
5434,308.07,308.26,bronx,and,and,CC
5435,308.26,308.43,bronx,it’s,it's,NN
5436,308.43,308.6,bronx,a,a,DT
5437,308.7,309.07,bronx,pile,pile,NN
5438,309.07,309.16,bronx,of,of,IN
5439,309.2,309.85,bronx,bricks,bricks,NNS
5440,310.17,310.34000000000003,bronx,in,in,IN
5441,310.34,310.44,bronx,an,an,DT
5442,310.44,310.74,bronx,empty,empty,JJ
5443,310.74,311.08,bronx,lot,lot,NN
5444,312.12,312.31,bronx,and,and,CC
5445,312.31,312.46,bronx,it’s,it's,NN
5446,312.47,312.61,bronx,the,the,DT
5447,312.61,312.97,bronx,only,only,RB
5448,312.97,313.49,bronx,time,time,NN
5449,313.84,314.0,bronx,i,I,PRP
5450,314.0,314.31,bronx,ever,ever,RB
5451,314.309999,314.859999,bronx,saw,saw,NN
5452,315.13,315.3,bronx,my,my,PRP$
5453,315.3,315.62,bronx,mother,mother,NN
5454,315.66,316.12,bronx,cry,cry,NN
5455,318.28,318.5,bronx,my,my,PRP$
5456,318.5,318.8,bronx,mom,mom,NN
5457,318.799999,318.849999,bronx,and,and,CC
5458,,,bronx,dad,dad,NN
5459,319.28,319.48,bronx,she,she,PRP
5460,319.48,319.67,bronx,was,be,VBD
5461,319.67,319.90000000000003,bronx,a,a,DT
5462,319.96,320.36,bronx,teacher,teacher,NN
5463,320.36,320.46000000000004,bronx,and,and,CC
5464,320.46,320.57,bronx,he,he,PRP
5465,320.57,320.72,bronx,was,be,VBD
5466,320.719999,320.779999,bronx,a,a,DT
5467,320.78,321.13,bronx,government,government,NN
5468,321.13,321.46,bronx,worker,worker,NN
5469,321.46,321.63,bronx,they,they,PRP
5470,321.63,321.93,bronx,thought,think,NN
5471,321.98,322.11,bronx,the,the,DT
5472,322.129999,322.439999,bronx,best,best,JJS
5473,322.46999900000003,322.87999900000005,bronx,thing,thing,NN
5474,322.949999,323.149999,bronx,that,that,IN
5475,323.15,323.28,bronx,they,they,PRP
5476,323.279999,323.42999899999995,bronx,could,could,MD
5477,323.43,323.57,bronx,do,do,VB
5478,323.57,323.71,bronx,for,for,IN
5479,323.71999900000003,323.869999,bronx,me,me,PRP
5480,,,bronx,and,and,CC
5481,323.940001,324.100001,bronx,my,my,PRP$
5482,324.1,324.62,bronx,brothers,brothers,NNS
5483,324.97,325.27000000000004,bronx,is,be,VBZ
5484,325.59,325.7,bronx,to,to,TO
5485,325.72,325.91,bronx,give,give,VB
5486,325.91,326.09000000000003,bronx,us,us,PRP
5487,326.09,326.26,bronx,like,like,IN
5488,326.26,326.33,bronx,a,a,DT
5489,326.33,327.02,bronx,perfectly,perfectly,RB
5490,327.02,327.49,bronx,safe,safe,JJ
5491,327.9,328.11,bronx,and,and,CC
5492,328.31999999999994,328.94999999999993,bronx,uneventful,uneventful,JJ
5493,329.13,329.7,bronx,childhood,childhood,NN
5494,329.7,329.87,bronx,we,we,PRP
5495,329.87,330.04,bronx,grew,grow,VBD
5496,330.04,330.17,bronx,up,up,RB
5497,330.17,330.26,bronx,in,in,IN
5498,330.26,330.44,bronx,this,this,DT
5499,330.44,330.67,bronx,little,little,JJ
5500,330.71,331.31,bronx,suburb,suburb,NN
5501,331.41,331.78000000000003,bronx,called,call,VBN
5502,332.08,332.66,bronx,crestwood,,
5503,333.02,333.51,bronx,norman,Norman,NN
5504,333.51,334.24,bronx,rockwell,,
5505,334.309999,335.049999,bronx,literally,literally,RB
5506,335.099999,335.549999,bronx,painted,paint,VBN
5507,335.559999,335.669999,bronx,a,a,DT
5508,335.67,336.16,bronx,picture,picture,NN
5509,336.16,336.32000000000005,bronx,of,of,IN
5510,336.799999,337.119999,bronx,crestwood,,
5511,337.23,337.58000000000004,bronx,train,train,NN
5512,337.63,338.16,bronx,station,station,NN
5513,338.57,338.9,bronx,and,and,CC
5514,338.929999,339.139999,bronx,my,my,PRP$
5515,339.139999,339.679999,bronx,parents,parent,NNS
5516,339.71,339.96,bronx,got,get,VBD
5517,339.96,340.04,bronx,a,a,DT
5518,340.039999,340.309999,bronx,cheap,cheap,NN
5519,340.32,340.55,bronx,little,little,JJ
5520,340.549999,340.819999,bronx,print,print,NN
5521,340.82,340.94,bronx,of,of,IN
5522,340.940001,341.080001,bronx,it,it,PRP
5523,341.08,341.26,bronx,and,and,CC
5524,341.289999,341.499999,bronx,put,put,NN
5525,341.5,341.67,bronx,it,it,PRP
5526,341.74,341.93,bronx,in,in,IN
5527,341.93,342.15000000000003,bronx,a,a,DT
5528,342.75,343.02,bronx,little,little,JJ
5529,343.07,343.59,bronx,golden,golden,JJ
5530,343.72,344.18,bronx,frame,frame,NN
5531,344.55,344.76,bronx,and,and,CC
5532,344.76,344.98,bronx,hung,hang,NN
5533,344.98,345.1,bronx,it,it,PRP
5534,345.1,345.36,bronx,over,over,IN
5535,345.37,345.48,bronx,the,the,DT
5536,345.48,346.12,bronx,fireplace,fireplace,NN
5537,346.13,346.16,bronx,and,and,CC
5538,346.16,346.43,bronx,on,on,IN
5539,346.49,346.83,bronx,sunday,Sunday,NNP
5540,346.83,347.14,bronx,nights,nights,NNS
5541,347.14,347.28,bronx,we,we,PRP
5542,347.28,347.4,bronx,would,would,MD
5543,347.4,347.61,bronx,all,all,DT
5544,347.63,347.79,bronx,sit,sit,NN
5545,347.79,347.93,bronx,on,on,IN
5546,347.93,348.01,bronx,the,the,DT
5547,348.01,348.39,bronx,couch,couch,NN
5548,348.39,348.51,bronx,and,and,CC
5549,348.51,348.76,bronx,look,look,NN
5550,348.76,348.98,bronx,at,at,IN
5551,348.98,349.13,bronx,it,it,PRP
5552,349.49,349.7,bronx,as,as,IN
5553,349.7,349.98,bronx,we,we,PRP
5554,350.099999,350.249999,bronx,sipped,sip,VBD
5555,350.349999,350.549999,bronx,our,our,PRP$
5556,350.55,351.2,bronx,cocoa,cocoa,NN
5557,351.7,351.92,bronx,and,and,CC
5558,351.92,352.25,bronx,watched,watch,VBN
5559,352.28,352.46,bronx,the,the,DT
5560,352.46,353.02,bronx,wonderful,wonderful,NN
5561,353.02,353.41,bronx,world,world,NN
